"week","day","techno","ecart_type","moyenne"
2,2,"consommation",5099.91184846397,70781.1041666667
2,2,"eolien",1756.76166848689,4461.86979166667
2,2,"solaire",217.001346081975,437.927083333333
2,2,"fil_eau",1353.77709450115,4850.078125
2,2,"lac",952.504832485079,3625.2109375
2,2,"cogeneration",428.724862953817,3725.8515625
2,2,"nucleaire",2304.31798819982,55440.0078125
2,3,"consommation",4265.03975717711,70434.0052083333
2,3,"eolien",2210.97351000598,5261.44270833333
2,3,"solaire",76.3646287008394,332.578125
2,3,"fil_eau",1277.26920012659,5121.38020833333
2,3,"lac",903.482888145269,3573.66927083333
2,3,"cogeneration",438.233871279092,3712.640625
2,3,"nucleaire",2429.3467399104,55032.4375
2,4,"consommation",4312.44956294461,70186.4401041667
2,4,"eolien",1783.14043488115,4052.59635416667
2,4,"solaire",126.016745740768,433.776041666667
2,4,"fil_eau",1237.34560579875,5201.53125
2,4,"lac",611.392702218938,3502.9921875
2,4,"cogeneration",415.910388866581,3753.69010416667
2,4,"nucleaire",3251.86497781233,55388.5885416667
2,5,"consommation",5768.94006840313,70641.0651041667
2,5,"eolien",2672.8579198718,4477.33333333333
2,5,"solaire",211.826957829366,437.151041666667
2,5,"fil_eau",1102.69156577366,5026.34635416667
2,5,"lac",1187.98925806404,3603.18229166667
2,5,"cogeneration",455.703118838934,3755.83072916667
2,5,"nucleaire",4220.15723119197,54723.2890625
2,6,"consommation",5525.94676550997,70755.5703125
2,6,"eolien",2611.72715885966,3305.03645833333
2,6,"solaire",191.118940932141,458.315104166667
2,6,"fil_eau",1200.19329202135,5162.265625
2,6,"lac",1083.26919149272,3705.4296875
2,6,"cogeneration",466.597083692842,3780.15104166667
2,6,"nucleaire",3184.6241655139,54942.1484375
2,7,"consommation",7588.48933519558,65825.125
2,7,"eolien",1870.57356288688,3648.25260416667
2,7,"solaire",232.233594532134,452.078125
2,7,"fil_eau",1383.93903773564,4618.90625
2,7,"lac",957.919421123594,2374.06510416667
2,7,"cogeneration",470.842110741773,3741.015625
2,7,"nucleaire",1542.80689114123,53603.0234375
3,1,"consommation",3247.75411851946,65263.875
3,1,"eolien",1707.01017877055,2461.1015625
3,1,"solaire",241.056873054113,476.354166666667
3,1,"fil_eau",1242.01603588182,4641.2109375
3,1,"lac",407.911496367457,2123.9765625
3,1,"cogeneration",446.229769609185,3773.43229166667
3,1,"nucleaire",3343.20901165182,53762.6432291667
3,2,"consommation",3497.24578612884,73103.3359375
3,2,"eolien",2558.26717570806,3596.02604166667
3,2,"solaire",312.977402204496,434.28125
3,2,"fil_eau",1052.05385710933,5306.4609375
3,2,"lac",754.903764524093,4151.9453125
3,2,"cogeneration",369.266277634938,3822.81770833333
3,2,"nucleaire",4274.55188513011,54821.453125
3,3,"consommation",5477.37134746853,73395.8697916667
3,3,"eolien",4748.91228056663,5073.85677083333
3,3,"solaire",317.727730757873,553.2265625
3,3,"fil_eau",956.799861410623,5353.140625
3,3,"lac",905.479113319257,3800.29427083333
3,3,"cogeneration",388.968610858428,3860.76041666667
3,3,"nucleaire",4640.27219925745,54810.8880208333
3,4,"consommation",6515.52310815186,72753.9427083333
3,4,"eolien",3864.84473119519,6289.3046875
3,4,"solaire",169.525442191682,498.3515625
3,4,"fil_eau",897.804320078973,5219.23177083333
3,4,"lac",846.239713941665,3589.66927083333
3,4,"cogeneration",444.599029941908,3811.25260416667
3,4,"nucleaire",4336.8242028635,55051.7083333333
3,5,"consommation",6538.90642046239,71522.4114583333
3,5,"eolien",2115.61797755628,6142.09375
3,5,"solaire",262.394150389105,476.127604166667
3,5,"fil_eau",882.671830308321,5379.55208333333
3,5,"lac",1091.20798430437,3626.3359375
3,5,"cogeneration",489.969624200204,3790.57291666667
3,5,"nucleaire",3526.63035963604,55177.5859375
3,6,"consommation",6506.93077409268,72173.2604166667
3,6,"eolien",2229.61845165247,4176.28645833333
3,6,"solaire",191.101794021729,488.411458333333
3,6,"fil_eau",992.853320871655,5599.08333333333
3,6,"lac",1024.21805636501,4202.47916666667
3,6,"cogeneration",507.07497656884,3849.17447916667
3,6,"nucleaire",3504.62733109809,55461.9739583333
3,7,"consommation",4059.1450998589,67198.9661458333
3,7,"eolien",1714.71023108266,3612.6328125
3,7,"solaire",236.526677881985,501.247395833333
3,7,"fil_eau",1245.89306488724,5040.20052083333
3,7,"lac",290.251634515597,2862.6015625
3,7,"cogeneration",451.121298980151,3768.62239583333
3,7,"nucleaire",4055.2170057237,53706.7239583333
4,1,"consommation",5506.5043608983,64643.2317708333
4,1,"eolien",3053.06484069619,4333.9921875
4,1,"solaire",181.643467196999,494.223958333333
4,1,"fil_eau",1428.82781334671,4488.7109375
4,1,"lac",912.137646920443,2349.65625
4,1,"cogeneration",408.861861155607,3761.54427083333
4,1,"nucleaire",3592.29233449713,54444.5364583333
4,2,"consommation",5811.16779478419,72043.09375
4,2,"eolien",2648.67868879994,4232.59375
4,2,"solaire",212.734465198335,468.934895833333
4,2,"fil_eau",1106.95121321414,5106.78645833333
4,2,"lac",1018.99310341948,4398.96875
4,2,"cogeneration",384.872578595452,3803.93229166667
4,2,"nucleaire",4047.81056161849,54723.0130208333
4,3,"consommation",6298.66816420641,73985.2317708333
4,3,"eolien",1594.35503232217,3178.56770833333
4,3,"solaire",197.602475059124,544.4765625
4,3,"fil_eau",967.647309236772,5207.15104166667
4,3,"lac",1210.8985061054,4258.45833333333
4,3,"cogeneration",409.245166010275,3844.34375
4,3,"nucleaire",3784.41399294786,55311.6067708333
4,4,"consommation",6951.2601517888,74099.9817708333
4,4,"eolien",2523.42185177467,3860.45833333333
4,4,"solaire",144.128574110709,415.8203125
4,4,"fil_eau",927.616213341871,5335.203125
4,4,"lac",1237.30102465562,4314.421875
4,4,"cogeneration",407.408495567612,3872.234375
4,4,"nucleaire",3555.93008705633,55546.3515625
4,5,"consommation",6778.21704791006,75065.8203125
4,5,"eolien",3041.81669973561,3667.53645833333
4,5,"solaire",189.74335279676,438.947916666667
4,5,"fil_eau",819.371459319828,5345.7890625
4,5,"lac",946.399915058851,4535.34635416667
4,5,"cogeneration",382.673255571269,3927.453125
4,5,"nucleaire",4279.70853430127,55450.4609375
4,6,"consommation",5024.14827812674,73910.3385416667
4,6,"eolien",1796.17654727705,2850.94791666667
4,6,"solaire",141.771177748786,374.9375
4,6,"fil_eau",1143.33311368471,5438.71354166667
4,6,"lac",783.531289497761,4395.3125
4,6,"cogeneration",381.704692753755,3907.52083333333
4,6,"nucleaire",4298.59618816636,55787.9401041667
4,7,"consommation",5277.52077397013,68002.7447916667
4,7,"eolien",2044.06021756829,3166.29427083333
4,7,"solaire",166.478444475218,487.684895833333
4,7,"fil_eau",1257.62861789337,4973.921875
4,7,"lac",1120.28929366157,3041.7734375
4,7,"cogeneration",424.608280967947,3826.79427083333
4,7,"nucleaire",3836.30506736749,55193.4322916667
5,1,"consommation",5808.094308826,61346.5572916667
5,1,"eolien",2239.79611915503,4886.17708333333
5,1,"solaire",197.208824360133,541.151041666667
5,1,"fil_eau",1301.35802305565,5079.9609375
5,1,"lac",909.423390274177,2171.8125
5,1,"cogeneration",398.475429956189,3612.27083333333
5,1,"nucleaire",4217.66673762845,52836.6875
5,2,"consommation",6236.11325736713,67568.7109375
5,2,"eolien",2256.49321905971,4559.265625
5,2,"solaire",187.049070676547,488.372395833333
5,2,"fil_eau",1386.79174910141,5366.91145833333
5,2,"lac",940.697950273919,3435.078125
5,2,"cogeneration",409.437558643957,3681.08854166667
5,2,"nucleaire",3291.06885836498,54420.296875
5,3,"consommation",6311.83080765981,69569.5390625
5,3,"eolien",3948.58363273837,4715.78385416667
5,3,"solaire",152.645036986036,439.1875
5,3,"fil_eau",1121.02637034466,5390.47135416667
5,3,"lac",951.453804321641,3479.86197916667
5,3,"cogeneration",386.191398784626,3700.5703125
5,3,"nucleaire",3910.62738428126,54437.25
5,4,"consommation",5232.23443653273,69352.1015625
5,4,"eolien",2484.71729225166,5449.31770833333
5,4,"solaire",190.368316135801,494.919270833333
5,4,"fil_eau",827.388726959554,5472.06770833333
5,4,"lac",769.907302513936,3485.01041666667
5,4,"cogeneration",365.147630258887,3702.96354166667
5,4,"nucleaire",4571.65168952285,54699.5598958333
5,5,"consommation",4718.23679375392,69901.6302083333
5,5,"eolien",3219.1551895901,5072.70052083333
5,5,"solaire",142.838382262684,340.020833333333
5,5,"fil_eau",854.141457888754,5460.20833333333
5,5,"lac",952.954603682021,3545.61197916667
5,5,"cogeneration",372.207361314185,3753.9375
5,5,"nucleaire",3818.83032872702,54889.3671875
5,6,"consommation",5385.79026692327,68821.3723958333
5,6,"eolien",2963.22688132249,5325.52604166667
5,6,"solaire",172.62137724208,503.395833333333
5,6,"fil_eau",731.858936867087,5768.39583333333
5,6,"lac",829.891281396842,3460.375
5,6,"cogeneration",367.899430132277,3741.15364583333
5,6,"nucleaire",4856.70614354259,54523.0130208333
5,7,"consommation",5312.27305726459,64365.6510416667
5,7,"eolien",2566.81353099071,5169.02083333333
5,7,"solaire",114.633907095327,386.596354166667
5,7,"fil_eau",1271.52327981436,5202.11979166667
5,7,"lac",1109.71294148532,2665.15625
5,7,"cogeneration",411.575655280449,3675.87760416667
5,7,"nucleaire",4780.05062163629,52945.2239583333
6,1,"consommation",4734.36997625247,61518.1588541667
6,1,"eolien",3324.92299207125,6371.7265625
6,1,"solaire",181.290201822343,535.135416666667
6,1,"fil_eau",840.916638311418,5364.8515625
6,1,"lac",940.043863350009,2292.71614583333
6,1,"cogeneration",335.09712114163,3599.92447916667
6,1,"nucleaire",4083.86495341185,50354.9036458333
6,2,"consommation",6001.47042629105,70984.2630208333
6,2,"eolien",3762.60816422779,4625.47395833333
6,2,"solaire",205.480556970349,541.049479166667
6,2,"fil_eau",684.907423878931,5881.81770833333
6,2,"lac",999.749131195957,3972.37239583333
6,2,"cogeneration",376.373321616175,3736.7421875
6,2,"nucleaire",3821.89023637357,52758.5989583333
6,3,"consommation",5111.61375846638,71960.1510416667
6,3,"eolien",2766.410955865,4116.53645833333
6,3,"solaire",244.383921811725,555.0625
6,3,"fil_eau",683.363023630678,6003.63802083333
6,3,"lac",1443.36891843264,4106.03125
6,3,"cogeneration",397.983969158735,3772.42708333333
6,3,"nucleaire",3104.98794038323,53986.5390625
6,4,"consommation",5073.09865950314,73562.5
6,4,"eolien",1619.56707610796,3907.71875
6,4,"solaire",336.488717253696,615.984375
6,4,"fil_eau",589.783006740346,6158.53125
6,4,"lac",1069.71615533972,4496.171875
6,4,"cogeneration",411.393090932039,3806.90104166667
6,4,"nucleaire",3055.42323091776,54065.8671875
6,5,"consommation",6379.59984714296,72137.6302083333
6,5,"eolien",2152.12715435141,4005.87760416667
6,5,"solaire",293.751235221989,640.333333333333
6,5,"fil_eau",543.560346190188,6017.03125
6,5,"lac",1019.28620556439,4187.49739583333
6,5,"cogeneration",403.145181296243,3837.47916666667
6,5,"nucleaire",3130.19775822237,54498.71875
6,6,"consommation",7844.70155185513,71223.0651041667
6,6,"eolien",2681.88321281978,4657.13802083333
6,6,"solaire",290.471911591484,670.916666666667
6,6,"fil_eau",614.119341976163,6047.84895833333
6,6,"lac",910.420514623386,4078.75260416667
6,6,"cogeneration",419.520901948138,3850.56770833333
6,6,"nucleaire",2994.11364578297,54580.8984375
6,7,"consommation",6747.3820147393,63985.4895833333
6,7,"eolien",2080.31963462615,5544.86979166667
6,7,"solaire",274.628351354713,601.828125
6,7,"fil_eau",781.825523252806,5594.6875
6,7,"lac",1125.25111328476,2586.6171875
6,7,"cogeneration",371.2163272284,3679.984375
6,7,"nucleaire",3049.12220646614,52561.9609375
7,1,"consommation",6264.38972199261,61442.734375
7,1,"eolien",3720.74754498596,5224.03385416667
7,1,"solaire",428.14997711291,703.145833333333
7,1,"fil_eau",1030.54799825314,5395.8046875
7,1,"lac",738.332632360994,2336.21614583333
7,1,"cogeneration",360.802281798964,3653.21354166667
7,1,"nucleaire",5361.35720032847,49857.0729166667
7,2,"consommation",4304.8609610132,69157.6276041667
7,2,"eolien",3084.04688357907,4989.68489583333
7,2,"solaire",286.818769560886,756.447916666667
7,2,"fil_eau",754.342996884769,5911.69010416667
7,2,"lac",725.292312183363,3926.78385416667
7,2,"cogeneration",346.710978801048,3707.93229166667
7,2,"nucleaire",4469.53104886914,52326.3932291667
7,3,"consommation",4415.15153011156,70793.9505208333
7,3,"eolien",3639.93650904786,4801.55729166667
7,3,"solaire",298.221847674357,737.484375
7,3,"fil_eau",622.861606694007,5898.26302083333
7,3,"lac",803.190603135568,3825.92708333333
7,3,"cogeneration",368.496750876783,3745.32291666667
7,3,"nucleaire",4316.56701033139,52396.4947916667
7,4,"consommation",5367.48870031505,70568.9739583333
7,4,"eolien",2430.57450244245,3746.22395833333
7,4,"solaire",368.849245528941,969.4140625
7,4,"fil_eau",723.714128814151,5709.57552083333
7,4,"lac",833.886185097889,3639.12239583333
7,4,"cogeneration",341.294967663701,3810.9296875
7,4,"nucleaire",4655.05211489939,53048.4010416667
7,5,"consommation",4425.85870897942,70679.1822916667
7,5,"eolien",3649.72645457223,3930.91666666667
7,5,"solaire",387.75312959869,732.0390625
7,5,"fil_eau",954.298262943734,5868.7890625
7,5,"lac",1138.77975899764,4184.90104166667
7,5,"cogeneration",363.142815031928,3805.03385416667
7,5,"nucleaire",3778.49442431448,53431.9661458333
7,6,"consommation",5001.25801416609,69101.5442708333
7,6,"eolien",2386.76885242953,3780.90364583333
7,6,"solaire",447.651979163607,737.8984375
7,6,"fil_eau",1009.07964469854,5998.5390625
7,6,"lac",977.463392108219,4016.55208333333
7,6,"cogeneration",406.985296719712,3800.64583333333
7,6,"nucleaire",3402.33449007018,53139.0859375
7,7,"consommation",5860.9153956934,64030.7057291667
7,7,"eolien",2663.01876667006,4199.61458333333
7,7,"solaire",492.973930973265,719.1796875
7,7,"fil_eau",1012.20161096727,5896.3515625
7,7,"lac",767.508051824387,3020.27864583333
7,7,"cogeneration",408.576399266267,3728.37760416667
7,7,"nucleaire",3108.2376079389,50855.4479166667
8,1,"consommation",4446.32974901538,56762.2291666667
8,1,"eolien",3068.37927052255,4329.12760416667
8,1,"solaire",301.737850868948,990.783854166667
8,1,"fil_eau",1105.57967528127,4965.1171875
8,1,"lac",587.053986178862,1835.4375
8,1,"cogeneration",375.878276896469,3673.22916666667
8,1,"nucleaire",4545.55344971091,48112.8203125
8,2,"consommation",4562.76543827232,63778.9791666667
8,2,"eolien",2133.21786956763,4431.82291666667
8,2,"solaire",391.912990541202,741.9453125
8,2,"fil_eau",930.443631921107,5563.22916666667
8,2,"lac",777.226069091354,3487.70833333333
8,2,"cogeneration",397.78491327831,3711.31510416667
8,2,"nucleaire",3708.67871472143,49938.9583333333
8,3,"consommation",4842.17376998747,65269.2734375
8,3,"eolien",2797.46196235151,4163.48958333333
8,3,"solaire",395.867668927097,804.1953125
8,3,"fil_eau",978.032879492328,5766.0625
8,3,"lac",904.800620784881,3403.5390625
8,3,"cogeneration",362.16978986413,3734.52604166667
8,3,"nucleaire",4227.12078163693,50752.8880208333
8,4,"consommation",5762.7779335283,65778.3020833333
8,4,"eolien",2720.58050455156,3620.64583333333
8,4,"solaire",447.033535779873,963.932291666667
8,4,"fil_eau",935.954728042542,5703.56770833333
8,4,"lac",1035.28043715234,3749.56770833333
8,4,"cogeneration",371.725595393994,3740.9453125
8,4,"nucleaire",4219.43824703061,50800.6510416667
8,5,"consommation",5646.24332863194,68107.5234375
8,5,"eolien",3283.67957634969,4831.78385416667
8,5,"solaire",407.212760746616,868.083333333333
8,5,"fil_eau",1019.47819443993,5720.23958333333
8,5,"lac",1045.53457479512,3888.453125
8,5,"cogeneration",374.936127000796,3765.69791666667
8,5,"nucleaire",4264.58432562086,50721.6197916667
8,6,"consommation",5692.76826077244,67237.8020833333
8,6,"eolien",1476.08678968472,4256.86197916667
8,6,"solaire",386.213080952483,974.28125
8,6,"fil_eau",850.597608943829,5807.80989583333
8,6,"lac",714.439879481716,3884.44791666667
8,6,"cogeneration",371.072971149671,3759.90885416667
8,6,"nucleaire",4267.99644529471,51362.9973958333
8,7,"consommation",6005.04536035143,61013.9296875
8,7,"eolien",3526.44382298589,5282.765625
8,7,"solaire",465.503856809001,1035.69010416667
8,7,"fil_eau",961.04072559839,5286.734375
8,7,"lac",961.530319043286,2361.39583333333
8,7,"cogeneration",387.465487254341,3699.96354166667
8,7,"nucleaire",4787.65269445507,49319.0651041667
9,1,"consommation",5808.95875480909,58577.5572916667
9,1,"eolien",2367.6595361843,6446.046875
9,1,"solaire",473.160950312347,948.5390625
9,1,"fil_eau",1091.93141565158,5151.11979166667
9,1,"lac",697.564678157505,2149.7109375
9,1,"cogeneration",404.988277090267,3551.09635416667
9,1,"nucleaire",5098.35201863274,46023.984375
9,2,"consommation",7413.20009060781,66559.8098958333
9,2,"eolien",2156.07708758618,5381.48958333333
9,2,"solaire",490.166542250239,943.0859375
9,2,"fil_eau",1198.81165774331,5754.65885416667
9,2,"lac",1170.08562461198,3760.52083333333
9,2,"cogeneration",463.499827566063,3658.95833333333
9,2,"nucleaire",4490.6832489227,49149.1328125
9,3,"consommation",9081.09007753662,67000.5598958333
9,3,"eolien",2832.64342979261,4838.22916666667
9,3,"solaire",457.626281978093,862.067708333333
9,3,"fil_eau",945.685018850443,5714.82552083333
9,3,"lac",1172.74881325323,3898.22395833333
9,3,"cogeneration",426.571273085185,3678.91927083333
9,3,"nucleaire",4617.69104853518,49653.7942708333
9,4,"consommation",9671.30078243217,68077.3411458333
9,4,"eolien",3486.44903369938,4642.32291666667
9,4,"solaire",431.787574555893,772.611979166667
9,4,"fil_eau",639.778797148236,5768.3984375
9,4,"lac",1143.46064539804,4017.68489583333
9,4,"cogeneration",422.718770406717,3684.71875
9,4,"nucleaire",4095.06609645002,50138.109375
9,5,"consommation",8547.50404468845,66976.6953125
9,5,"eolien",3057.48751484811,4948.00260416667
9,5,"solaire",396.057865164023,741.244791666667
9,5,"fil_eau",718.551373326828,5882.71354166667
9,5,"lac",1390.96277389729,3953.51041666667
9,5,"cogeneration",352.257291298567,3708.61197916667
9,5,"nucleaire",4064.73599151702,50585.2109375
9,6,"consommation",6362.37058734395,65964.6354166667
9,6,"eolien",1836.33278433814,4311.44270833333
9,6,"solaire",296.911377209461,843.015625
9,6,"fil_eau",582.22911624171,6132.85416666667
9,6,"lac",1083.45086367024,3927.18489583333
9,6,"cogeneration",301.098894695897,3666.2421875
9,6,"nucleaire",3785.15478355787,50453.9166666667
9,7,"consommation",4512.82927812412,60717.4036458333
9,7,"eolien",3326.40804351228,5250.109375
9,7,"solaire",446.651456464107,913.0625
9,7,"fil_eau",971.059833865612,5615.83072916667
9,7,"lac",1003.25644851172,2797.09114583333
9,7,"cogeneration",296.644911463224,3537.19791666667
9,7,"nucleaire",3908.08576298195,48027.4427083333
10,1,"consommation",4468.54358127156,56208.09375
10,1,"eolien",3586.74407156414,4831.01822916667
10,1,"solaire",200.379575148254,848.752604166667
10,1,"fil_eau",705.597388016271,5497.7578125
10,1,"lac",623.54324578952,2071.44010416667
10,1,"cogeneration",294.384648080612,3422.61979166667
10,1,"nucleaire",3798.12967501675,46214.9427083333
10,2,"consommation",4220.05161877302,63296.0442708333
10,2,"eolien",3380.58191231043,4100.54947916667
10,2,"solaire",229.216087677001,879.755208333333
10,2,"fil_eau",813.794183247369,5885.140625
10,2,"lac",899.880710612814,3530.29427083333
10,2,"cogeneration",324.832785115512,3494.6328125
10,2,"nucleaire",3090.20159971636,48544.6848958333
10,3,"consommation",3251.1367923698,65923.5911458333
10,3,"eolien",1904.52859694658,2604.38541666667
10,3,"solaire",338.789424176038,902.489583333333
10,3,"fil_eau",676.61026504266,6037.84635416667
10,3,"lac",648.857767756369,3725.04166666667
10,3,"cogeneration",288.747356619158,3526.97135416667
10,3,"nucleaire",3204.62478379752,49516.1927083333
10,4,"consommation",2783.93736563138,66052.4401041667
10,4,"eolien",2605.04694651675,5273.30989583333
10,4,"solaire",277.131506676537,794.421875
10,4,"fil_eau",803.008098291281,6075.38020833333
10,4,"lac",547.624862483079,3605.94010416667
10,4,"cogeneration",260.497730939428,3532.13802083333
10,4,"nucleaire",2967.63716793193,49460.65625
10,5,"consommation",4058.88439871355,64469.1536458333
10,5,"eolien",3143.02256809962,4598.36197916667
10,5,"solaire",334.103082014956,951.174479166667
10,5,"fil_eau",700.919533247786,6188.22916666667
10,5,"lac",887.840742242661,3459.81510416667
10,5,"cogeneration",266.217629282647,3545.29166666667
10,5,"nucleaire",3634.73995253284,49199.3697916667
10,6,"consommation",3389.93991683469,63547.1171875
10,6,"eolien",2360.67130418816,3513.47395833333
10,6,"solaire",269.62007873146,951.375
10,6,"fil_eau",580.127116220568,6310.76302083333
10,6,"lac",704.94458788816,3726.50520833333
10,6,"cogeneration",275.478047455957,3567.5078125
10,6,"nucleaire",3520.72424292882,49079.8151041667
10,7,"consommation",3038.89245608051,57781.15625
10,7,"eolien",2202.4393826789,4116.97916666667
10,7,"solaire",247.413379562615,849.3984375
10,7,"fil_eau",809.394625535795,5810.34375
10,7,"lac",904.8889776156,2502.16927083333
10,7,"cogeneration",272.594967615045,3452.03125
10,7,"nucleaire",3191.41743334822,47236.8854166667
11,1,"consommation",3676.4794349768,52770.7239583333
11,1,"eolien",3032.10400050194,4660.16145833333
11,1,"solaire",409.261164718949,1006.54427083333
11,1,"fil_eau",835.425729706621,5428.14322916667
11,1,"lac",430.275258688072,1711.41666666667
11,1,"cogeneration",284.07938038916,3320.73697916667
11,1,"nucleaire",5255.96922385509,43652.4010416667
11,2,"consommation",3498.6664561173,60074.7109375
11,2,"eolien",3509.98477936072,4424.3359375
11,2,"solaire",280.46360969612,936.294270833333
11,2,"fil_eau",646.883705076914,5902.3203125
11,2,"lac",513.239418897137,3224.59895833333
11,2,"cogeneration",294.113673214248,3421.22395833333
11,2,"nucleaire",3291.14184859738,48027.3776041667
11,3,"consommation",2305.56599531916,61874.8463541667
11,3,"eolien",3719.43971107933,4571.21354166667
11,3,"solaire",263.115400609121,1075.96875
11,3,"fil_eau",450.902255996846,5894.88020833333
11,3,"lac",398.91718214313,3177.4765625
11,3,"cogeneration",329.78647192311,3440.59375
11,3,"nucleaire",3311.02761137811,48545.3359375
11,4,"consommation",3352.45901110263,61384.7369791667
11,4,"eolien",3931.53218868464,5305.828125
11,4,"solaire",307.360570109902,1071.09895833333
11,4,"fil_eau",542.559876977958,5983.77864583333
11,4,"lac",722.152769339061,3192.65364583333
11,4,"cogeneration",305.329710331469,3474.5546875
11,4,"nucleaire",3261.65578152079,48440.84375
11,5,"consommation",4262.55880322601,61247.1953125
11,5,"eolien",5120.04516921933,5287.39583333333
11,5,"solaire",216.510834797041,945.388020833333
11,5,"fil_eau",844.462606557571,5942.21875
11,5,"lac",905.858808409219,3215.68229166667
11,5,"cogeneration",304.32621890603,3439.453125
11,5,"nucleaire",4402.98157535836,48309.078125
11,6,"consommation",3602.55358101163,60441.5286458333
11,6,"eolien",4447.9637377756,4524.15885416667
11,6,"solaire",314.317357786585,1023.61197916667
11,6,"fil_eau",807.041258547667,5997.38802083333
11,6,"lac",910.856069796931,3320.5
11,6,"cogeneration",302.198121048228,3448.10416666667
11,6,"nucleaire",3863.09151084149,48066.0807291667
11,7,"consommation",3459.52306998751,55821.3333333333
11,7,"eolien",4418.52007907244,4719.45572916667
11,7,"solaire",394.924045518072,1061.23697916667
11,7,"fil_eau",923.768172735462,5838.50260416667
11,7,"lac",768.204292974035,2392.56510416667
11,7,"cogeneration",298.899463142961,3387.19010416667
11,7,"nucleaire",3740.77971907222,45675.2083333333
12,1,"consommation",5249.42120827796,53516.140625
12,1,"eolien",2070.95915853247,4029.5
12,1,"solaire",469.659192565693,1033.88020833333
12,1,"fil_eau",844.824682194237,4975.015625
12,1,"lac",714.158935035653,1890.8828125
12,1,"cogeneration",280.728844475917,3340.33854166667
12,1,"nucleaire",5600.65016704695,44095.5286458333
12,2,"consommation",6450.14716328765,61123.6536458333
12,2,"eolien",2000.80499244093,3042.765625
12,2,"solaire",322.111585774505,1066.9609375
12,2,"fil_eau",638.095268246691,5589.4609375
12,2,"lac",532.778457722946,3405.61979166667
12,2,"cogeneration",285.563804821609,3420.8203125
12,2,"nucleaire",3664.84995605401,45998.5286458333
12,3,"consommation",6120.29767841925,61588.390625
12,3,"eolien",1886.30526896055,2257.04166666667
12,3,"solaire",466.09419044206,1049.90104166667
12,3,"fil_eau",735.78708872554,5677.51822916667
12,3,"lac",402.049316340704,3374.8828125
12,3,"cogeneration",349.176158694071,3454.828125
12,3,"nucleaire",2851.38542668849,47062.328125
12,4,"consommation",6670.51901296854,60379.7864583333
12,4,"eolien",920.672711680155,2061.984375
12,4,"solaire",491.211629846423,1382.265625
12,4,"fil_eau",775.163672213164,5585.34895833333
12,4,"lac",534.623704047357,3302.52604166667
12,4,"cogeneration",357.187973638398,3462.27083333333
12,4,"nucleaire",3257.80525518779,47213.375
12,5,"consommation",7337.15400055403,61031.6822916667
12,5,"eolien",792.02218019988,2604.19791666667
12,5,"solaire",498.049508073494,1194.86197916667
12,5,"fil_eau",447.976061944813,5851.84635416667
12,5,"lac",507.441278783753,3660.80208333333
12,5,"cogeneration",360.071761407494,3481
12,5,"nucleaire",3553.86703123152,47398.1484375
12,6,"consommation",6939.46933498943,59865.4010416667
12,6,"eolien",2186.04310773461,3276.33333333333
12,6,"solaire",598.453148729254,1052.24479166667
12,6,"fil_eau",404.879023518774,5836.875
12,6,"lac",375.738415588684,3496.89322916667
12,6,"cogeneration",334.271422310615,3472.109375
12,6,"nucleaire",3401.09138667692,47096.9244791667
12,7,"consommation",4999.22066046525,54754.140625
12,7,"eolien",2556.49231239376,3951.36458333333
12,7,"solaire",623.661744813007,1097.234375
12,7,"fil_eau",487.503240094035,5285.11458333333
12,7,"lac",706.76886197724,2336.75260416667
12,7,"cogeneration",292.695568044283,3389.63802083333
12,7,"nucleaire",4818.13899909068,44349.5520833333
13,1,"consommation",3098.58627223541,49731.2356770833
13,1,"eolien",3634.26214294594,4622.34765625
13,1,"solaire",537.990651425681,1168.72005208333
13,1,"fil_eau",753.049464340064,4416.15234375
13,1,"lac",666.108317398261,1625.79557291667
13,1,"cogeneration",304.209126189769,3235.453125
13,1,"nucleaire",4693.84862553336,40738.5234375
13,2,"consommation",3642.04009885809,55604.6927083333
13,2,"eolien",3185.11855884066,4549.1953125
13,2,"solaire",454.970362739137,1179.453125
13,2,"fil_eau",761.837104953426,4977.2265625
13,2,"lac",1197.26569180487,2585.40885416667
13,2,"cogeneration",387.298439552049,3276.8515625
13,2,"nucleaire",3973.7486439053,43854.203125
13,3,"consommation",5388.52117118014,57210.7473958333
13,3,"eolien",2150.47892330304,3962.90364583333
13,3,"solaire",588.071723250241,1212.36458333333
13,3,"fil_eau",721.544139067532,5286.1484375
13,3,"lac",769.440054855395,2908.6875
13,3,"cogeneration",333.022741820481,3322.46614583333
13,3,"nucleaire",3132.12920905132,45200.0520833333
13,4,"consommation",6224.20666072085,57667.4140625
13,4,"eolien",1807.09721144083,2710.80208333333
13,4,"solaire",591.024438913522,1295.7578125
13,4,"fil_eau",540.66409482664,5200.21614583333
13,4,"lac",503.243520058471,2965.68489583333
13,4,"cogeneration",336.765322456862,3374.83854166667
13,4,"nucleaire",3620.65894144355,45427.8046875
13,5,"consommation",5442.96092267323,59069.0677083333
13,5,"eolien",1564.85289003801,2719.9375
13,5,"solaire",462.302825167377,1336.125
13,5,"fil_eau",694.906799104495,5173.45052083333
13,5,"lac",584.123081622201,3112.31510416667
13,5,"cogeneration",310.287129299326,3446.99739583333
13,5,"nucleaire",3334.81933954536,46330.21875
13,6,"consommation",5074.77031188388,57599.5520833333
13,6,"eolien",1562.89995853284,3211.69791666667
